City,District,Street,Area,Rooms,Floor,Year,Building Type,Heating,Furnishing,Price,Price per sqm
Marijampolės m.,Centras,P. Vaičaičio g.,49.4,2,1,1900,Wooden house,Electric,Fully,58000,1174.089068825911
Marijampolės m.,Centras,P. Vaičaičio g.,66.59,3,4,1982,Brick,Central,Fully,63000,946.0880012013815
Šiauliai,Dainiai,Architektų g.,63.54,3,5,1983,Block house,Central,Fully,72000,1133.14447592068
Šiauliai,Dainiai,Architektų g.,44.85,2,3,1962,Block house,Central,Fully,30000,668.8963210702341
Šiauliai,Dainiai,Architektų g.,58.56,3,2,1929,Brick,Solid fuel,Fully,12900,220.28688524590163
Šiauliai,Centras,Ežero g.,37.0,2,1,1957,Brick,Central,Fully,45950,1241.8918918918919
Šiauliai,Gubernija,Spindulio g.,34.0,2,3,1978,Brick,Central,Fully,27000,794.1176470588235
Vilnius,Senamiestis,Aukštaičių g.,82.53,3,3,2022,Brick,Central thermostat,Partial,413393,5009.002786865382
Vilnius,Paupys,Aukštaičių g.,31.07,2,3,2022,Brick,Central thermostat,Partial,172656,5557.000321853879
Vilnius,Paupys,Aukštaičių g.,82.56,4,2,2022,Brick,Central thermostat,Partial,396701,4805.00242248062
Kaunas,Žemieji Šančiai,A. Juozapavičiaus pr.,47.0,2,2,1930,Brick,Gas,Fully,119999,2553.1702127659573
Kėdainių r. sav.,Vilainių k.,Melioratorių g.,15.65,1,2,1988,Brick,Central,Fully,6499,415.27156549520765
Vilnius,Senamiestis,Aukštaičių g.,45.12,2,2,2022,Brick,Central thermostat,Partial,184992,4100.0
Vilnius,Paupys,Aukštaičių g.,45.12,2,2,2022,Brick,Central thermostat,Partial,184992,4100.0
Kaunas,Žaliakalnis,P. Vaičaičio g.,63.5,3,1,1930,Log house,Gas,Fully,88900,1400.0
Kaunas,Dainava,Kovo 11-osios g.,47.04,3,5,1965,Block house,Central,Fully,77000,1636.904761904762
Vilnius,Senamiestis,J. Basanavičiaus g.,43.0,1,1,1940,Brick,Central,Fully,199000,4627.906976744186
Vilnius,Justiniškės,Laisvės pr.,71.42,3,5,2000,Brick,Central thermostat,Fully,157900,2210.8653038364605
Vilnius,Pašilaičiai,Laisvės pr.,71.42,3,5,2000,Brick,Central thermostat,Fully,157900,2210.8653038364605
Kaunas,Senamiestis,V. Kuzmos g.,49.63,2,3,1959,Brick,Gas,Other,164900,3322.587144872053
Kaunas,Senamiestis,V. Kuzmos g.,61.93,3,1,1989,Brick,Central,Fully,41000,662.0377845955111
Kaunas,Senamiestis,V. Kuzmos g.,31.26,2,4,1959,Brick,Gas,Fully,111600,3570.057581573896
Vilnius,Užupis,Aukštaičių g.,75.55,3,2,2022,Brick,Central thermostat,Fully,432675,5727.001985440106
Vilnius,Užupis,Aukštaičių g.,47.99,2,2,2022,Brick,Central thermostat,Partial,260385,5425.817878724734
Vilnius,Senamiestis,Aukštaičių g.,36.19,2,3,2022,Brick,Central thermostat,Partial,211712,5850.013815971263
Kretingos r. sav.,Vydmantų k.,Atžalyno g.,38.45,2,3,1984,Brick,Central,Not,31500,819.2457737321196
Kaunas,Dainava,Kovo 11-osios g.,44.0,2,5,1968,Block house,Central,Fully,59000,1340.909090909091
Raseinių r. sav.,Ariogalos m.,Žemaičių g.,43.0,2,2,1964,Brick,Central,Fully,26000,604.6511627906976
Pasvalio r. sav.,Papyvesių k.,Krinčino g.,79.08,4,1,1974,Brick,Solid fuel,Fully,42500,537.4304501770359
Kaunas,Šilainiai,Vėtrungės g.,62.0,3,5,1989,Block house,Central,Fully,82000,1322.5806451612902
Vilnius,Senamiestis,Šiaulių g.,81.0,3,1,2009,Brick,Central thermostat,Fully,566000,6987.6543209876545
Vilnius,Fabijoniškės,Salomėjos Nėries g.,35.61,1,10,2006,Brick,Central thermostat,Fully,89900,2524.571749508565
Klaipėda,Vingis,Šilutės pl.,61.0,3,5,1980,Block house,Central thermostat,Fully,80000,1311.4754098360656
Klaipėda,Naujakiemis,Šilutės pl.,60.72,3,5,1975,Block house,Central thermostat,Fully,77000,1268.1159420289855
Vilnius,Šeškinė,Laisvės pr.,34.0,2,4,1986,Brick,Central thermostat,Partial,63600,1870.5882352941176
Vilnius,Šeškinė,Laisvės pr.,37.0,2,3,1963,Brick,Central,Fully,28000,756.7567567567568
Panevėžys,Molainiai,Molainių g.,67.1,3,5,1987,Block house,Central,Fully,65000,968.7034277198212
Vilnius,Santariškės,Žaliųjų Ežerų g.,36.48,1,1,1981,Brick,Central thermostat,Fully,89000,2439.6929824561407
Kaunas,Centras,Totorių g.,70.0,3,4,2018,Brick,Central thermostat,Fully,328000,4685.714285714285
Klaipėda,Centras,Medžiotojų g.,37.0,1,2,1987,Brick,Central,Not,75000,2027.027027027027
Kaunas,Palemonas,Marių g.,43.3,2,2,1948,Brick,Gas,Fully,55000,1270.2078521939954
Kaunas,Vilijampolė,Tilžės g.,72.74,3,0,2022,Brick,Aerothermal,Partial,126000,1732.196865548529
Kaunas,Senamiestis,Nemuno g.,52.0,2,1,2023,Brick,Central thermostat,Partial,202800,3900.0
Vilnius,Santariškės,Santariškių g.,60.24,3,1,2014,Block house,Central thermostat,Fully,165000,2739.0438247011953
Klaipėda,Debrecenas,Debreceno g.,47.0,2,2,1970,Block house,Central,Fully,83000,1765.9574468085107
Klaipėda,Debrecenas,Debreceno g.,70.0,3,1,2021,Brick,Aerothermal,Fully,253000,3614.285714285714
Klaipėda,Debrecenas,Debreceno g.,45.39,2,4,1994,Brick,Central thermostat,Fully,130000,2864.0669751046485
Vilnius,Naujininkai,Šaltkalvių g.,50.5,2,2,1972,Block house,Central,Fully,89800,1778.2178217821781
Vilnius,Naujamiestis,Vytenio g.,130.0,2,4,1940,Brick,"Central, electric",Fully,259000,1992.3076923076924
Vilnius,Fabijoniškės,Salomėjos Nėries g.,54.0,2,1,2004,Other,Central thermostat,Fully,113000,2092.5925925925926
Vilnius,Fabijoniškės,Salomėjos Nėries g.,45.0,2,4,1979,Brick,Central,Fully,149600,3324.4444444444443
Vilnius,Lazdynėliai,Jonažolių g.,75.69,3,1,2007,Brick,Central thermostat,Fully,215000,2840.5337561104507
Vilnius,Justiniškės,Mozūriškių g.,70.52,3,1,2014,Brick,Central thermostat,Fully,163000,2311.4010209869543
Vilnius,Pilaitė,Mozūriškių g.,70.52,3,1,2014,Brick,Central thermostat,Fully,163000,2311.4010209869543
Vilnius,Pilaitė,Mozūriškių g.,80.0,3,3,2008,Brick,Gas,Fully,228000,2850.0
Vilnius,Pilaitė,Mozūriškių g.,38.0,2,1,2018,Brick,Gas,Fully,324000,8526.315789473685
Vilnius,Pilaitė,Mozūriškių g.,57.33,3,1,2021,Brick,Gas,Fully,278000,4849.1191348334205
Vilnius,Pilaitė,Mozūriškių g.,50.43,2,4,2007,Brick,Central thermostat,Fully,153000,3033.9083878643664
Vilnius,Pilaitė,Mozūriškių g.,37.2,2,2,2022,Brick,Gas,Partial,135000,3629.0322580645156
Vilnius,Pilaitė,Mozūriškių g.,38.22,2,1,2022,Brick,Gas,Fully,238000,6227.106227106227
Vilnius,Pilaitė,Mozūriškių g.,64.0,3,1,2022,Brick,Other,Partial,200000,3125.0
Vilnius,Pilaitė,Mozūriškių g.,55.99,3,2,2022,Brick,Gas,Partial,240600,4297.195927844257
Vilnius,Pilaitė,Mozūriškių g.,61.79,2,2,1999,Brick,Central thermostat,Fully,165000,2670.335005664347
Vilnius,Pilaitė,Mozūriškių g.,39.57,1,3,2014,Brick,Central thermostat,Partial,80000,2021.7336365933788
Klaipėda,Kaunas,Šilutės pl.,54.0,3,2,1967,Brick,Central,Fully,64500,1194.4444444444443
Klaipėda,Kaunas,Šilutės pl.,46.0,3,2,1968,Brick,Central,Fully,64500,1402.1739130434783
Klaipėda,Kaunas,Šilutės pl.,46.15,2,4,1972,Brick,Central,Fully,93000,2015.1679306608885
Vilnius,Naujamiestis,Smolensko g.,70.0,2,2,1956,Brick,Gas,Fully,210000,3000.0
Vilnius,Šnipiškės,Rinktinės g.,69.0,3,1,1976,Brick,Central,Fully,147900,2143.478260869565
Vilnius,Paupys,Aukštaičių g.,82.56,3,2,2022,Brick,Central thermostat,Partial,396701,4805.00242248062
Vilnius,Paupys,Aukštaičių g.,50.74,2,9,1988,Block house,Central,Fully,50000,985.4158454867954
Šiauliai,Dainiai,Lyros g.,63.78,3,3,1981,Block house,Central,Not,62000,972.0915647538413
Šiauliai,Centras,Talšos g.,44.42,3,2,1965,Block house,Central,Fully,112000,2521.3867627194954
Šiauliai,Centras,Talšos g.,52.3,2,9,1978,Block house,Central,Other,36000,688.3365200764819
Klaipėda,Varpai,Varpų g.,63.0,2,2,1993,Block house,Central,Fully,82000,1301.5873015873017
Klaipėda,Centras,S. Daukanto g.,42.2,2,3,1967,Brick,Central,Fully,87000,2061.611374407583
Vilnius,Pilaitė,Tolminkiemio g.,70.27,3,5,1997,Block house,Central,Fully,145000,2063.469474882596
Vilnius,Pilaitė,Tolminkiemio g.,65.42,3,2,1966,Brick,"Central, other",Fully,75000,1146.4383980434118
Kaunas,Žaliakalnis,Žemaitės g.,56.78,2,2,1937,Brick,Gas,Fully,124000,2183.867558999648
Vilnius,Karoliniškės,Virginijaus Druskio g.,37.0,1,6,1973,Block house,Central,Fully,71000,1918.918918918919
Klaipėda,Debrecenas,Debreceno g.,65.94,3,3,1969,Brick,Central,Fully,50000,758.2650894752805
Klaipėda,Debrecenas,Debreceno g.,51.0,2,5,1984,Brick,Central,Fully,53500,1049.0196078431372
Utenos m.,Dauniškis,Aušros g.,66.22,3,4,1975,Brick,Central,Fully,75000,1132.5883418906674
Utenos m.,Dauniškis,Aušros g.,65.0,3,3,1980,Brick,Central,Fully,99000,1523.076923076923
Utenos m.,Dauniškis,Aušros g.,41.84,2,1,1962,Brick,Solid fuel,Fully,17000,406.3097514340344
Vilnius,Senamiestis,Totorių g.,72.33,2,1,1940,Brick,Central,Fully,280000,3871.1461357666253
Vilnius,Karoliniškės,Sausio 13-osios g.,27.62,1,3,2023,Block house,Central thermostat,Partial,97300,3522.8095582910933
Vilnius,Karoliniškės,Sausio 13-osios g.,70.79,3,3,1998,Brick,"Electric, solid fuel",Fully,132000,1864.6701511512924
Vilnius,Karoliniškės,Sausio 13-osios g.,51.86,2,2,1996,Brick,Gas,Fully,188000,3625.1446201311223
Vilnius,Karoliniškės,Sausio 13-osios g.,65.85,3,3,1974,Brick,Central thermostat,Fully,125000,1898.253606681853
Vilnius,Verkiai,Kalvarijų g.,36.54,1,6,2023,Block house,Central,Partial,131900,3609.742747673782
Klaipėda,Vėtrungė,Taikos pr.,48.0,2,1,2021,Brick,"Geothermal, sun energy",Partial,119500,2489.5833333333335
Vilnius,Žirmūnai,Žirmūnų g.,44.0,2,3,1965,Block house,Central,Fully,89900,2043.1818181818182
Klaipėda,Centras,Taikos pr.,36.0,2,1,2021,Brick,"Geothermal, sun energy",Partial,97800,2716.6666666666665
Klaipėda,Centras,Taikos pr.,59.81,2,6,2023,Brick,"Geothermal, sun energy",Partial,164400,2748.7042300618623
Vilnius,Verkiai,Kalvarijų g.,40.64,2,6,2023,Block house,Central,Partial,140900,3467.027559055118
Panevėžys,Žemaičiai,Staniūnų g.,36.96,1,5,1992,Brick,Central,Fully,42000,1136.3636363636363
Kaunas,Centras,Miško g.,51.59,3,5,2018,Brick,Central,Fully,199000,3857.3366931575883
Vilnius,Žirmūnai,Verkių g.,46.39,2,3,2022,Block house,Central,Partial,146500,3158.008191420565
Vilnius,Žirmūnai,Verkių g.,50.0,2,3,1975,Block house,Central,Other,42000,840.0
Vilnius,Karoliniškės,Sausio 13-osios g.,80.05,4,2,2023,Block house,Central,Partial,237200,2963.1480324797003
Pakruojo r. sav.,Petrašiūnų k.,Stoties g.,64.72,3,3,1990,Block house,Solid fuel,Fully,23500,363.10259579728057
Pakruojo r. sav.,Petrašiūnų k.,Stoties g.,50.28,2,4,1984,Block house,Other,Fully,53000,1054.0970564836914
Pakruojo r. sav.,Petrašiūnų k.,Stoties g.,36.33,1,2,1985,Brick,Central,Fully,16900,465.18029176988716
Vilnius,Senamiestis,Mindaugo g.,84.34,4,1,2022,Brick,Central thermostat,Partial,290000,3438.463362580033
Vilnius,Karoliniškės,Sausio 13-osios g.,54.65,3,1,2023,Block house,Central,Partial,170300,3116.1939615736505
Vilnius,Senamiestis,Klaipėdos g.,42.0,2,1,1940,Brick,Central,Fully,217000,5166.666666666667
Vilnius,Karoliniškės,Virginijaus Druskio g.,62.5,3,7,1973,Block house,Central,Fully,127000,2032.0
Vilnius,Naujamiestis,Kauno g.,30.0,2,3,2016,Brick,Electric,Fully,87500,2916.6666666666665
Vilnius,Naujininkai,Meistrų g.,31.0,1,3,2016,Brick,Gas,Fully,63500,2048.3870967741937
Vilnius,Bajorai,Salaspilio g.,57.59,3,2,2023,Brick,Gas,Partial,166033,2883.0178850494876
Vilnius,Visoriai,Visorių g.,33.03,1,1,2023,Monolithic,Central thermostat,Partial,117734,3564.4565546472904
Vilnius,Visoriai,Visorių g.,61.15,3,2,2023,Brick,Central thermostat,Partial,182206,2979.6565821749796
Vilnius,Jeruzalė,Visorių g.,90.65,4,3,2023,Brick,Central thermostat,Partial,246876,2723.397683397683
Vilnius,Viršuliškės,Justiniškių g.,78.0,4,3,1977,Block house,Central,Partial,130000,1666.6666666666667
Vilnius,Baltupiai,Visorių g.,66.49,3,4,2023,Brick,Central thermostat,Partial,191731,2883.6065573770493
Vilnius,Baltupiai,Visorių g.,15.14,1,1,1990,Brick,Electric,Fully,112000,7397.622192866578
Vilnius,Bajorai,Salaspilio g.,67.5,3,4,2023,Brick,Gas,Partial,172817,2560.251851851852
Panevėžys,Klaipėdos,F. Vaitkaus g.,44.27,2,3,1971,Block house,Central,Fully,74800,1689.6318048339733
Vilnius,Antakalnis,M. Dobužinskio g.,39.63,2,0,1940,Brick,Central,Fully,134000,3381.276810497098
Vilnius,Antakalnis,M. Dobužinskio g.,54.55,2,4,1987,Block house,Central,Other,29000,531.6223648029331
Vilnius,Lazdynėliai,Žaibo g.,41.54,2,4,2022,Brick,Central thermostat,Partial,129000,3105.4405392392873
Vilnius,Naujamiestis,Skroblų g.,47.87,2,2,2023,Monolithic,Central thermostat,Partial,160391,3350.553582619595
Vilnius,Senamiestis,Šv. Stepono g.,31.59,1,4,2023,Monolithic,Central thermostat,Partial,131730,4169.9905033238365
Vilnius,Naujamiestis,Skroblų g.,77.04,4,7,2022,Monolithic,Central thermostat,Partial,288999,3751.285046728972
Vilnius,Naujamiestis,Aguonų g.,28.26,1,5,2023,Monolithic,Central thermostat,Partial,145900,5162.77423920736
Vilnius,Senamiestis,Šv. Stepono g.,76.69,4,3,2023,Monolithic,Central thermostat,Partial,310595,4050.0065197548574
Vilnius,Vilkpėdė,Skroblų g.,42.31,2,2,2023,Monolithic,Central thermostat,Partial,152959,3615.197352871661
Vilnius,Senamiestis,Šv. Stepono g.,58.03,3,3,2023,Monolithic,Central thermostat,Partial,218773,3769.9982767534034
Vilnius,Naujamiestis,Skroblų g.,73.6,4,5,2023,Monolithic,Central thermostat,Partial,223395,3035.2581521739135
Vilnius,Naujininkai,Vaivorykštės g.,29.83,2,1,1940,Brick,Electric,Not,29000,972.1756620851493
Vilnius,Naujamiestis,Aguonų g.,40.93,2,6,2023,Monolithic,Central thermostat,Partial,200557,4900.0
Vilnius,Senamiestis,Šv. Stepono g.,48.51,2,5,2023,Monolithic,Central thermostat,Partial,223146,4600.0
Vilnius,Naujamiestis,Skroblų g.,66.42,3,2,2023,Monolithic,Central thermostat,Partial,203073,3057.4074074074074
Vilnius,Naujamiestis,Kedrų g.,16.0,1,1,1982,Brick,Central,Fully,58900,3681.25
Vilnius,Naujamiestis,Skroblų g.,66.35,3,6,2022,Monolithic,Central thermostat,Partial,256999,3873.3835719668427
Vilnius,Senamiestis,Šv. Stepono g.,31.28,1,3,2023,Monolithic,Central thermostat,Partial,141386,4520.012787723785
Vilnius,Senamiestis,Šv. Stepono g.,66.23,3,3,2023,Monolithic,Central thermostat,Partial,278166,4200.0
Vilnius,Senamiestis,Kaštonų g.,160.93,5,4,1940,Brick,"Central, electric",Fully,525000,3262.2879512831664
Klaipėda,Debrecenas,Debreceno g.,49.0,2,9,1970,Block house,Central,Fully,82500,1683.6734693877552
Klaipėda,Baltija,Baltijos pr.,47.0,2,2,1970,Block house,Central,Fully,72000,1531.9148936170213
Vilnius,Šnipiškės,Kalvarijų g.,33.0,1,1,1940,Log house,"Electric, solid fuel",Fully,52000,1575.7575757575758
Palanga,Šventoji,Mokyklos g.,60.95,3,2,2022,Brick,Electric,Fully,137259,2251.9934372436423
Palanga,Šventoji,Mokyklos g.,37.12,1,2,2022,Brick,Electric,Partial,83891,2259.9946120689656
Šiauliai,Dainiai,Dainų g.,50.0,2,3,1984,Block house,Central,Fully,69000,1380.0
Vilnius,Pašilaičiai,Duisburgo g.,71.5,4,1,2023,Brick,Central thermostat,Fully,186990,2615.244755244755
Vilnius,Pašilaičiai,Duisburgo g.,30.0,1,2,2023,Brick,Central thermostat,Fully,109990,3666.3333333333335
Vilnius,Antakalnis,P. Vileišio g.,36.0,2,1,2019,Brick,Central thermostat,Fully,216000,6000.0
Kaunas,Dainava,Taikos pr.,44.0,2,1,1970,Block house,Central,Fully,78500,1784.090909090909
Vilnius,Santariškės,Dangeručio g.,57.0,2,1,2022,Brick,Aerothermal,Fully,189900,3331.5789473684213
Kaunas,Žaliakalnis,Savanorių pr.,47.98,3,2,1975,Brick,Other,Not,92999,1938.2867861609004
Kaunas,Centras,Savanorių pr.,40.53,2,0,2022,Brick,Gas,Partial,77000,1899.8272884283247
Klaipėda,Centras,Minijos g.,64.36,2,8,2007,Brick,Central,Fully,148000,2299.5649471721567
Vilnius,Šnipiškės,Linkmenų g.,74.0,4,1,2020,Brick,Central thermostat,Fully,325000,4391.891891891892
Vilnius,Žirmūnai,Linkmenų g.,74.0,4,1,2020,Brick,Central thermostat,Fully,325000,4391.891891891892
Kaunas,Žaliakalnis,Savanorių pr.,99.0,3,4,2017,Monolithic,Central thermostat,Fully,299000,3020.2020202020203
Kaunas,Šilainiai,Tyrlaukio g.,51.65,2,1,2023,Brick,Gas,Partial,85500,1655.3727008712488
Šiauliai,Centras,Varpo g.,37.42,2,5,1968,Brick,Central,Fully,23900,638.6958845537146
Kaunas,Romainiai,V. Kavolio g.,42.0,2,1,2022,Brick,Aerothermal,Partial,73500,1750.0
Kaunas,Centras,A. Mickevičiaus g.,52.43,2,1,1961,Brick,Central,Fully,113000,2155.2546252145717
Kaunas,Žaliakalnis,Vaižganto g.,60.18,3,1,1954,Brick,Gas,Partial,128900,2141.907610501828
Vilnius,Užupis,Baltasis skg.,93.0,4,2,2022,Brick,Geothermal,Partial,647978,6967.5053763440865
Vilnius,Senamiestis,Baltasis skg.,93.0,4,2,2022,Brick,Geothermal,Partial,647978,6967.5053763440865
Vilnius,Senamiestis,Kaštonų g.,53.0,3,1,1960,Brick,"Central thermostat, central",Partial,184000,3471.698113207547
Vilnius,Senamiestis,Bokšto g.,48.5,2,1,1940,Brick,Central,Fully,271000,5587.628865979382
Vilnius,Senamiestis,Šiaulių g.,56.0,2,2,2007,Brick,Central thermostat,Fully,380000,6785.714285714285
Kaunas,Žaliakalnis,Gražinos g.,52.0,2,2,1986,Brick,Central,Fully,95000,1826.923076923077
Kaunas,Centras,Spaustuvininkų g.,68.2,3,3,2016,Monolithic,"Central thermostat, sun energy",Fully,254900,3737.5366568914956
Kaunas,Žaliakalnis,Savanorių pr.,98.2,3,7,2017,Monolithic,Central thermostat,Fully,299999,3054.9796334012217
Klaipėda,Mažasis kaimelis,Žolynų g.,67.0,3,3,2007,Brick,Central thermostat,Fully,175000,2611.9402985074626
Klaipėda,Mažasis kaimelis,Žolynų g.,22.0,1,1,1987,Brick,Electric,Fully,51500,2340.909090909091
Vilnius,Šnipiškės,Kalvarijų g.,34.75,2,2,1940,Wooden house,Solid fuel,Partial,41000,1179.8561151079136
Klaipėda,Mažasis kaimelis,Dragūnų g.,53.0,3,1,2007,Brick,Central thermostat,Fully,152000,2867.9245283018868
Klaipėda,Mažasis kaimelis,Dragūnų g.,25.0,2,3,2021,Brick,Aerothermal,Fully,159000,6360.0
Trakų r. sav.,Lentvario m.,Klevų al.,36.0,2,4,1973,Brick,Central,Fully,46900,1302.7777777777778
Lazdijų r. sav.,Veisiejų m.,Vilties g.,40.28,1,1,1980,Brick,Central,Fully,30000,744.7864945382323
Vilnius,Lazdynėliai,Šiltnamių g.,58.71,3,4,1969,Block house,Central,Fully,129000,2197.2406745017884
Vilnius,Lazdynėliai,Šiltnamių g.,30.76,2,2,2022,Brick,Central,Partial,30000,975.2925877763329
Vilnius,Justiniškės,Rygos g.,88.0,4,3,2022,Brick,Central thermostat,Fully,185000,2102.2727272727275
Vilnius,Fabijoniškės,Fabijoniškių g.,58.31,2,5,2000,Brick,Central thermostat,Fully,124200,2129.9948550848912
Klaipėdos r. sav.,Priekulės m.,Klaipėdos g.,61.0,3,2,1979,Brick,Solid fuel,Fully,55800,914.7540983606557
Klaipėdos r. sav.,Priekulės m.,Klaipėdos g.,33.0,2,5,1979,Brick,Central,Fully,27500,833.3333333333334
Vilnius,Pašilaičiai,Eitminų g.,37.18,2,9,2015,Brick,Central thermostat,Fully,96000,2582.0333512641205
Vilnius,Pašilaičiai,Eitminų g.,75.3,4,1,1976,Brick,Central,Fully,92000,1221.7795484727756
Vilnius,Pašilaičiai,Eitminų g.,53.7,2,4,2020,Brick,Gas,Fully,118000,2197.3929236499066
Vilnius,Pašilaičiai,Eitminų g.,58.18,2,3,2021,Brick,Central,Partial,197812,3400.0
Vilnius,Pašilaičiai,Eitminų g.,76.3,2,5,2016,Monolithic,Geothermal,Fully,261000,3420.7077326343383
Klaipėda,Kaunas,Taikos pr.,50.0,2,1,1962,Brick,Central,Fully,88999,1779.98
Klaipėda,Vėtrungė,Taikos pr.,50.0,2,1,1969,Brick,Central,Fully,89000,1780.0
Klaipėda,Centras,Taikos pr.,50.0,2,1,1969,Brick,Central,Fully,89000,1780.0
Klaipėda,Centras,Taikos pr.,33.96,2,3,1981,Brick,Central,Fully,22500,662.5441696113074
Šiauliai,Gubernija,Žemaitės g.,11.96,1,5,1975,Brick,Central,Fully,12500,1045.1505016722408
Vilnius,Karoliniškės,Sausio 13-osios g.,374.0,5,1,2005,Brick,Gas,Fully,640000,1711.2299465240642
Kaunas,Žaliakalnis,J. Žemgulio g.,152.57,4,2,1995,Brick,Gas,Partial,159000,1042.1445893688144
Vilnius,Naujamiestis,Geležinio Vilko g.,44.47,2,5,1965,Block house,Central,Fully,86900,1954.1263773330336
Vilnius,Markučiai,Subačiaus g.,19.0,1,5,1972,Brick,Central,Fully,39940,2102.1052631578946
Vilnius,Senamiestis,A. Goštauto g.,92.27,3,4,1960,Brick,Central,Fully,370000,4009.970738051371
Vilnius,Baltupiai,Kazio Borutos g.,116.24,4,2,2003,Brick,Gas,Fully,269500,2318.479008947006
Kauno r. sav.,Giraitės k.,Gluosnių g.,88.96,3,2,2010,Brick,Gas,Fully,175000,1967.176258992806
Vilnius,Justiniškės,Buivydiškių g.,33.0,1,2,2022,Brick,Central thermostat,Partial,62000,1878.7878787878788
Vilnius,Justiniškės,Rygos g.,49.0,2,3,2022,Brick,Central thermostat,Fully,128000,2612.2448979591836
Vilnius,Pašilaičiai,Leičių g.,60.0,3,7,2022,Brick,Central thermostat,Partial,122017,2033.6166666666666
Vilnius,Pašilaičiai,Žemynos g.,80.7,4,3,1991,Block house,Central,Fully,155000,1920.6939281288724
Vilnius,Fabijoniškės,Salomėjos Nėries g.,37.0,1,4,1989,Block house,Central,Fully,105000,2837.837837837838
Vilnius,Justiniškės,Rygos g.,45.0,2,1,2022,Brick,Central thermostat,Fully,140000,3111.1111111111113
Vilnius,Justiniškės,Rygos g.,84.0,4,7,2021,Brick,Central thermostat,Fully,185000,2202.3809523809523
Vilnius,Justiniškės,Rygos g.,62.5,3,8,2022,Brick,Central thermostat,Fully,170000,2720.0
Klaipėda,Bandužiai,Kuncų g.,79.0,3,3,1989,Block house,Central,Fully,69000,873.4177215189874
Klaipėda,Bandužiai,Kuncų g.,79.0,3,3,1988,Block house,Central,Fully,69000,873.4177215189874
Klaipėda,Bandužiai,Kuncų g.,79.21,3,3,1988,Block house,Central,Fully,69000,871.1021335689938
Klaipėda,Centras,K. Donelaičio g.,41.0,2,2,1900,Brick,Central,Fully,98000,2390.243902439024
Vilnius,Karoliniškės,Igno Šimulionio g.,64.0,3,8,1974,Block house,Central,Fully,139000,2171.875
Vilnius,Senamiestis,Švitrigailos g.,46.0,2,4,2015,Brick,Central thermostat,Fully,224900,4889.130434782609
Vilnius,Karoliniškės,Apolinaro Juozo Povilaičio g.,47.0,2,3,1974,Block house,Central,Fully,105000,2234.0425531914893
Šiauliai,Dainiai,Dainų g.,50.0,2,5,1981,Block house,Central,Fully,52000,1040.0
